3604,13959,3.6119795304186613,4,3,5,3,3,5,4,3,3,3,3.4893617021276597,3.6774193548387095,4
3604,14410,3.6119795304186613,4,5,4,3,4,3,3,4,3,2,3.4893617021276597,3.8389793224813022,3
3604,14482,3.6119795304186613,5,5,5,3,4,4,4,3,3,4,3.4893617021276597,3.7885763000852517,5
3604,14621,3.6119795304186613,5,5,3,4,5,3,3,4,4,4,3.4893617021276597,4.329095354523227,3
3604,15699,3.6119795304186613,4,4,3,2,5,3,4,3,2,3,3.4893617021276597,4.054347826086956,3
3604,15743,3.6119795304186613,2,3,3,2,1,3,3,4,4,3,3.4893617021276597,2.5,2
3604,16640,3.6119795304186613,2,1,1,4,4,3,4,3,4,4,3.4893617021276597,2.982367758186398,5
3604,16992,3.6119795304186613,5,3,3,4,4,4,3,4,3,4,3.4893617021276597,3.608695652173913,4
3604,17195,3.6119795304186613,5,4,4,4,4,3,3,3,2,3,3.4893617021276597,3.534954407294833,3
3604,17215,3.6119795304186613,4,3,4,3,3,3,3,4,2,3,3.4893617021276597,3.7665876777251186,3
3604,17355,3.6119795304186613,4,1,1,4,4,3,3,3,4,3,3.4893617021276597,3.6022781205505456,3
3604,17387,3.6119795304186613,2,2,5,2,5,3,4,5,4,4,3.4893617021276597,3.3862928348909658,3
3604,17474,3.6119795304186613,5,4,3,5,5,4,4,3,4,3,3.4893617021276597,4.0464684014869885,4
4315,70,3.6119795304186613,1,3,4,3,2.8,4,4,5,4,3,4.170212765957447,2.8,3
4315,178,3.6119795304186613,3,2,4,2,4,3,4,3,5,5,4.170212765957447,3.3157894736842106,4
4315,185,3.6119795304186613,3,5,5,4,2,4,4,4,5,4,4.170212765957447,3.25,5
4315,1011,3.6119795304186613,3,3,4,3,4,4,5,5,5,5,4.170212765957447,3.2601626016260163,4
4315,1912,3.6119795304186613,4,5,5,4,4,4,5,4,4,5,4.170212765957447,3.96875,4
4315,1971,3.6119795304186613,3,1,4,5,4,4,5,5,4,4,4.170212765957447,3.3216783216783217,4
4315,2472,3.6119795304186613,3,3,3,3,4,2,4,5,4,4,4.170212765957447,2.8461538461538463,3
4315,5112,3.6119795304186613,3,4,2,4,2,5,5,4,5,5,4.170212765957447,3.545673076923077,5
4315,5516,3.6119795304186613,3,4,4,3,4,4,3,5,4,5,4.170212765957447,3.643979057591623,4
4315,5727,3.6119795304186613,2,4,3,2,2,5,5,5,5,3,4.170212765957447,3.640845070422535,5
4315,6161,3.6119795304186613,3,4,3,4,3,4,5,3,3,5,4.170212765957447,2.9324324324324325,3
4315,6357,3.6119795304186613,4,4,3,3,1,5,5,5,5,5,4.170212765957447,3.0425531914893615,4
4315,6464,3.6119795304186613,3,3,3,3,4,5,4,5,5,5,4.170212765957447,3.400396432111001,5
4315,6510,3.6119795304186613,5,4,5,5,3,5,4,5,5,3,4.170212765957447,3.9366138448707257,5
4315,6632,3.6119795304186613,3,2,4,4,5,4,5,4,4,3,4.170212765957447,3.36697247706422,4
4315,6797,3.6119795304186613,4,4,4,4,5,4,5,3,5,5,4.170212765957447,4.036226930963773,5
4315,6959,3.6119795304186613,3,3,2,4,4,4,2,4,4,5,4.170212765957447,3.518867924528302,4
4315,7208,3.6119795304186613,4,4,2,4,4,3,5,4,4,5,4.170212765957447,3.595744680851064,5
4315,7330,3.6119795304186613,3,4,5,2,4,5,5,5,5,4,4.170212765957447,3.7098844672657254,5
4315,7485,3.6119795304186613,4,3,4,4,4,4,5,4,2,5,4.170212765957447,3.3486238532110093,4
4315,7635,3.6119795304186613,4,2,1,3,3,4,5,5,3,5,4.170212765957447,2.9081015719467955,3
4315,8204,3.6119795304186613,4,5,5,3,4,4,3,4,5,4,4.170212765957447,4.106312292358804,5
4315,8541,3.6119795304186613,4,3,3,4,4,5,2,4,4,5,4.170212765957447,3.8983050847457625,4
4315,8904,3.6119795304186613,5,5,3,3,4,5,5,5,5,5,4.170212765957447,4.158581116327595,4
4315,8915,3.6119795304186613,3,5,3,5,4,5,3,5,4,5,4.170212765957447,4.00406834825061,5
4315,9041,3.6119795304186613,4,3,4,3,4,4,4,4,5,5,4.170212765957447,3.5517241379310347,4
4315,9528,3.6119795304186613,3,4,5,4,4,4,5,4,3,5,4.170212765957447,4.1416382252559725,5
4315,10126,3.6119795304186613,4,3,3,5,3,5,4,4,4,5,4.170212765957447,3.686046511627907,5
4315,10157,3.6119795304186613,3,4,4,5,3,4,4,4,4,4,4.170212765957447,3.7333333333333334,4
4315,10221,3.6119795304186613,2,4,4,5,3,4,4,4,5,5,4.170212765957447,3.4761904761904763,2
4315,10230,3.6119795304186613,4,5,4,3,3,4,3,5,5,5,4.170212765957447,3.4013761467889907,4
4315,10300,3.6119795304186613,5,4,4,4,4,4,2,4,4,5,4.170212765957447,3.8493150684931505,5
4315,12092,3.6119795304186613,4,3,3,1,4,5,5,5,5,5,4.170212765957447,2.7964285714285713,5
4315,12326,3.6119795304186613,4,4,3,3.75,3.75,3,5,4,3,3,4.170212765957447,3.75,4
4315,12918,3.6119795304186613,4,5,3,3,4,5,4,5,5,5,4.170212765957447,3.746321890325457,5
4315,13007,3.6119795304186613,4,3,5,4,5,3,5,4,5,5,4.170212765957447,3.9421296296296298,4
4315,13413,3.6119795304186613,2,4,3,5,2,4,5,4,4,4,4.170212765957447,3.91044776119403,5
4315,13707,3.6119795304186613,5,4,5,4,3,4,5,5,5,3,4.170212765957447,3.642857142857143,5
4315,14047,3.6119795304186613,2,4,2,2,3,4,5,5,5,4,4.170212765957447,3.5464982778415615,4
4315,14482,3.6119795304186613,4,4,5,2,4,5,5,4,5,5,4.170212765957447,3.7885763000852517,3
4315,14970,3.6119795304186613,1,3,3,3,3,4,4,4,5,5,4.170212765957447,3.1535714285714285,4
4315,15156,3.6119795304186613,5,3,5,3,3,5,4,5,5,5,4.170212765957447,3.673601147776184,5
4315,16380,3.6119795304186613,2,3,3,2,3,5,5,4,5,5,4.170212765957447,3.2991803278688523,4
4315,16770,3.6119795304186613,3,3,4,3,3,4,5,4,4,5,4.170212765957447,3.316901408450704,3
4315,17215,3.6119795304186613,3,4,3,4,4,5,5,5,4,4,4.170212765957447,3.7665876777251186,4
4315,17387,3.6119795304186613,3,3,2,4,4,3,4,5,5,5,4.170212765957447,3.3862928348909658,4
4315,17474,3.6119795304186613,4,3,4,2,3,4,5,5,5,5,4.170212765957447,4.0464684014869885,2
4556,8904,3.6119795304186613,4,4,5,4,4,4,2,4,4,4,3.6666666666666665,4.158581116327595,4
4556,8915,3.6119795304186613,5,5,4,2,4,4,2,4,4,4,3.6666666666666665,4.00406834825061,4
4556,9628,3.6119795304186613,5,4,4,3,4,2,4,4,4,4,3.6666666666666665,4.453775038520801,4
4556,12918,3.6119795304186613,4,4,5,5,5,2,4,4,4,4,3.6666666666666665,3.746321890325457,4
4556,14410,3.6119795304186613,4,4,4,5,5,4,4,4,4,4,3.6666666666666665,3.8389793224813022,2
4556,14621,3.6119795304186613,4,5,5,5,5,2,4,4,4,4,3.6666666666666665,4.329095354523227,4
4738,11677,3.6119795304186613,4,2,5,1,3,4.0,4.0,4.0,4.0,4.0,4.0,3.336495031616983,4
4797,6673,3.6119795304186613,5,3,3,3,4,5.0,5.0,5.0,5.0,5.0,5.0,2.9560669456066946,5
5163,15156,3.6119795304186613,3,4,3,5,5,3,4.0,4.0,4.0,4.0,4.0,3.673601147776184,5
5163,17215,3.6119795304186613,2,3,3,4,4,5,4.0,4.0,4.0,4.0,4.0,3.7665876777251186,3
6408,4268,3.6119795304186613,2,3,5,3,3,2,3,3,4,3,3.142857142857143,3.7,5
6408,5112,3.6119795304186613,3,3,3,4,2,5,5,2,1,2,3.142857142857143,3.545673076923077,2
6408,5939,3.6119795304186613,5,5,3,4,4,5,5,2,4,2,3.142857142857143,3.4341859014348097,2
6408,6673,3.6119795304186613,2,3,2,3,2,1,2,2,5,2,3.142857142857143,2.9560669456066946,3
6408,8301,3.6119795304186613,3,2,4,3,3,1,2,4,5,3,3.142857142857143,3.0712166172106823,2
6408,8826,3.6119795304186613,3,5,3,4,4,3,5,5,2,2,3.142857142857143,3.3788300835654597,4
6408,9903,3.6119795304186613,5,1,1,4,4,2,4,5,2,5,3.142857142857143,2.488888888888889,3
6408,12092,3.6119795304186613,4,4,3,5,4,5,2,5,2,4,3.142857142857143,2.7964285714285713,2
6408,12338,3.6119795304186613,5,5,5,5,4,5,5,2,2,1,3.142857142857143,4.1621958827199,4
6408,12918,3.6119795304186613,5,4,5,3,5,5,2,2,4,2,3.142857142857143,3.746321890325457,5
6408,14410,3.6119795304186613,5,4,5,5,5,5,2,4,2,1,3.142857142857143,3.8389793224813022,5
6408,16037,3.6119795304186613,3,3,3,4,2,4,5,5,2,2,3.142857142857143,3.389558232931727,3
6408,16922,3.6119795304186613,4,3,4,3,3,5,2,2,5,2,3.142857142857143,3.4753289473684212,1
6408,17195,3.6119795304186613,4,3,2,5,3,2,4,1,5,2,3.142857142857143,3.534954407294833,3
6485,2874,3.6119795304186613,3,5,4,4,5,4,4,3,4,4,4.0588235294117645,3.525898842169409,4
6485,3282,3.6119795304186613,3,3,5,4,3,4,4,4,4,4,4.0588235294117645,3.439509059029807,5
6485,5472,3.6119795304186613,4,5,5,3,4,4,3,4,4,5,4.0588235294117645,3.5623342175066313,4
6485,5614,3.6119795304186613,5,5,4,3,4,4,4,4,5,3,4.0588235294117645,3.7814126394052043,4
6485,6965,3.6119795304186613,4,3,5,3,3,4,4,3,4,4,4.0588235294117645,3.8125,5
6485,7330,3.6119795304186613,4,5,4,5,3,4,4,4,3,5,4.0588235294117645,3.7098844672657254,4
6485,8717,3.6119795304186613,3,4,5,5,5,4,5,4,4,4,4.0588235294117645,3.9197860962566846,4
6485,8904,3.6119795304186613,5,4,5,4,4,3,4,4,4,5,4.0588235294117645,4.158581116327595,4
6485,8915,3.6119795304186613,5,4,4,3,5,4,5,4,3,4,4.0588235294117645,4.00406834825061,4
6485,9628,3.6119795304186613,5,5,5,5,5,4,4,3,4,4,4.0588235294117645,4.453775038520801,5
6485,12338,3.6119795304186613,5,4,2,4,5,3,4,5,4,4,4.0588235294117645,4.1621958827199,4
6485,14410,3.6119795304186613,3,3,5,5,4,3,4,5,4,4,4.0588235294117645,3.8389793224813022,4
6485,14459,3.6119795304186613,4,5,4,3,4,4,4,4,4,4,4.0588235294117645,3.5338208409506398,3
6485,14621,3.6119795304186613,5,4,5,5,5,4,4,4,5,4,4.0588235294117645,4.329095354523227,3
6485,16380,3.6119795304186613,2,3,4,3,3,4,4,4,4,3,4.0588235294117645,3.2991803278688523,5
6485,17195,3.6119795304186613,4,4,5,3,3,4,4,4,4,5,4.0588235294117645,3.534954407294833,3
6485,17355,3.6119795304186613,5,5,3,3,5,4,4,3,4,4,4.0588235294117645,3.6022781205505456,4
6514,5112,3.6119795304186613,3,2,4,4,4,4,3,3,5,5,4.285714285714286,3.545673076923077,5
6514,5939,3.6119795304186613,5,2,4,2,4,4,5,3,5,5,4.285714285714286,3.4341859014348097,3
6514,9645,3.6119795304186613,1,4,4,2,3,4,3,5,5,3,4.285714285714286,3.361267605633803,5
6514,10429,3.6119795304186613,2,3,3,4,2,3,5,5,4,5,4.285714285714286,3.373177842565598,5
6514,12918,3.6119795304186613,1,5,4,3,4,3,3,5,5,5,4.285714285714286,3.746321890325457,4
6514,15156,3.6119795304186613,2,3,4,4,4,4,5,5,3,5,4.285714285714286,3.673601147776184,3
6514,17215,3.6119795304186613,3,3,4,5,4,3,4,3,5,5,4.285714285714286,3.7665876777251186,5
7548,1794,3.6119795304186613,3,4,3,4,2,3,3,4,2,3,3.0,3.0238095238095237,3
7548,4109,3.6119795304186613,2,5,4,5,4,3,3,2,4,3,3.0,3.2439024390243905,2
7548,9645,3.6119795304186613,5,3,4,2,3,4,4,3,3,3,3.0,3.361267605633803,3
7548,10429,3.6119795304186613,4,3,3,4,4,3,4,4,3,3,3.0,3.373177842565598,3
7548,11677,3.6119795304186613,4,3,4,3,3,4,3,3,3,2,3.0,3.336495031616983,4
7548,12918,3.6119795304186613,4,5,4,3,4,4,3,3,3,3,3.0,3.746321890325457,4
7548,14482,3.6119795304186613,5,2,3,5,2,4,3,4,2,2,3.0,3.7885763000852517,3
7548,17004,3.6119795304186613,3,3,4,5,5,3,4,2,3,4,3.0,3.5953389830508473,3
7548,17387,3.6119795304186613,5,5,3,2,2,3,2,4,4,3,3.0,3.3862928348909658,2
7770,7635,3.6119795304186613,3,4,4,3,3,4,3.5,3.5,3.5,3.5,3.5,2.9081015719467955,3
7770,17355,3.6119795304186613,4,5,5,5,3,3,3.5,3.5,3.5,3.5,3.5,3.6022781205505456,4
7940,3028,3.6119795304186613,3,2,2,4,2.8,4,4,3,3,3,3.3333333333333335,2.8,3
7940,5614,3.6119795304186613,1,5,3,4,3,3,4,4,3,3,3.3333333333333335,3.7814126394052043,3
7940,14047,3.6119795304186613,3,3,1,5,5,4,3,4,3,3,3.3333333333333335,3.5464982778415615,3
7940,16760,3.6119795304186613,3,4,4,3,3,4,3,3,3,3,3.3333333333333335,3.245145631067961,4
7940,16922,3.6119795304186613,4,3,4,5,5,3,3,4,3,3,3.3333333333333335,3.4753289473684212,4
7940,17215,3.6119795304186613,5,4,5,5,4,3,4,3,4,3,3.3333333333333335,3.7665876777251186,3
8198,11152,3.6119795304186613,3,4,4,4,5,4.0,4.0,4.0,4.0,4.0,4.0,4.157987643424536,4
8344,8904,3.6119795304186613,3,4,4,5,4,5,5,5,1,5,4.285714285714286,4.158581116327595,5
8344,12338,3.6119795304186613,3,4,4,3,5,5,5,5,5,1,4.285714285714286,4.1621958827199,5
8344,14047,3.6119795304186613,3,4,4,4,4,5,1,5,5,5,4.285714285714286,3.5464982778415615,4
8344,15156,3.6119795304186613,4,4,5,4,4,5,1,5,5,5,4.285714285714286,3.673601147776184,5
8344,16922,3.6119795304186613,4,4,2,4,4,4,5,5,1,5,4.285714285714286,3.4753289473684212,5
8344,17215,3.6119795304186613,3,3,4,5,5,5,5,4,5,5,4.285714285714286,3.7665876777251186,1
8344,17355,3.6119795304186613,4,4,3,4,5,5,5,5,5,4,4.285714285714286,3.6022781205505456,5
9186,3138,3.6119795304186613,3,3,3,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3.5636363636363635,3
10273,831,3.6119795304186613,1,1,5,3,4,3,4,5,3,4,3.7083333333333335,3.091872791519435,2
10273,937,3.6119795304186613,5,4,3,2,3,4,3,3,4,4,3.7083333333333335,3.8119402985074626,4
10273,1011,3.6119795304186613,3,3,4,4,3,4,5,4,3,3,3.7083333333333335,3.2601626016260163,3
10273,3840,3.6119795304186613,4,4,3,2,4,4,3,5,2,3,3.7083333333333335,3.230769230769231,3
10273,4627,3.6119795304186613,3,4,3,3,4,4,4,3,4,4,3.7083333333333335,3.4782608695652173,4
10273,5112,3.6119795304186613,4,4,3,5,3,4,3,5,4,4,3.7083333333333335,3.545673076923077,4
10273,5614,3.6119795304186613,2,1,4,3,3,4,5,4,4,5,3.7083333333333335,3.7814126394052043,3
10273,5727,3.6119795304186613,4,5,4,3,4,4,4,3,4,5,3.7083333333333335,3.640845070422535,3
10273,5939,3.6119795304186613,5,3,4,5,4,4,5,3,4,5,3.7083333333333335,3.4341859014348097,4
10273,6464,3.6119795304186613,3,2,4,3,2,5,4,4,3,5,3.7083333333333335,3.400396432111001,3
10273,6510,3.6119795304186613,4,4,5,5,4,5,4,5,4,5,3.7083333333333335,3.9366138448707257,5
10273,6673,3.6119795304186613,3,3,3,2,4,4,3,4,4,5,3.7083333333333335,2.9560669456066946,3
10273,6797,3.6119795304186613,4,5,5,3,5,4,5,5,4,4,3.7083333333333335,4.036226930963773,5
10273,7208,3.6119795304186613,4,4,3,4,5,4,4,5,3,4,3.7083333333333335,3.595744680851064,3
10273,7330,3.6119795304186613,4,4,5,5,4,5,4,4,5,3,3.7083333333333335,3.7098844672657254,4
10273,7645,3.6119795304186613,5,4,3,5,5,3,4,4,5,4,3.7083333333333335,3.717948717948718,4
10273,7739,3.6119795304186613,3,4,3,3,4,4,4,4,4,5,3.7083333333333335,2.9299065420560746,3
10273,8107,3.6119795304186613,3,5,4,4,4,4,5,4,5,4,3.7083333333333335,3.8482142857142856,3
10273,8301,3.6119795304186613,2,3,2,3,3,4,4,5,5,3,3.7083333333333335,3.0712166172106823,3
10273,8826,3.6119795304186613,3,3,4,5,3,5,2,4,4,5,3.7083333333333335,3.3788300835654597,3
10273,8904,3.6119795304186613,4,4,4,4,5,5,5,5,4,3,3.7083333333333335,4.158581116327595,4
10273,8915,3.6119795304186613,4,4,3,5,4,4,5,3,5,4,3.7083333333333335,4.00406834825061,4
10273,9003,3.6119795304186613,4,3,3,5,3,4,5,3,4,4,3.7083333333333335,3.3870967741935485,4
10273,9049,3.6119795304186613,4,4,4,3,1,3,4,5,4,5,3.7083333333333335,3.619491525423729,4
10273,9546,3.6119795304186613,2,5,4,2,2,3,4,3,4,4,3.7083333333333335,2.4827586206896552,2
10273,9628,3.6119795304186613,4,4,5,5,5,5,4,5,4,5,3.7083333333333335,4.453775038520801,5
10273,10678,3.6119795304186613,4,4,4,3,4,4,4,4,4,3,3.7083333333333335,3.7941176470588234,4
10273,11677,3.6119795304186613,4,2,5,3,2,5,4,4,5,4,3.7083333333333335,3.336495031616983,3
10273,12338,3.6119795304186613,5,4,5,5,5,5,5,5,4,5,3.7083333333333335,4.1621958827199,5
10273,12918,3.6119795304186613,5,4,5,5,5,5,4,5,4,4,3.7083333333333335,3.746321890325457,4
10273,13963,3.6119795304186613,1,3,2,1,3,2,3,5,4,4,3.7083333333333335,2.6,2
